filename,track_id,track_name,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
classical.00039.wav,6tQ1rGc86zSudmHcgGfVcv,Ainsi la Nuit for String Quartet/II. Miroir D'espace,,0,132693,FALSE,0.197,0.0273,1,-32.028,1,0.045,0.759,7.30E-05,0.17,0.0372,81.84,classical
classical.00040.wav,1TMrFTUJAFNFdsamlc1mXj,Ainsi la Nuit for String Quartet/IV. Litanies 2,,0,207293,FALSE,0.159,0.0749,1,-28.583,1,0.0495,0.902,0.308,0.425,0.0399,83.786,classical
classical.00041.wav,1cGhJQVlHJQq6DHGgSba2x,Ainsi la Nuit for String Quartet/VII. Temps Suspendu,,0,144480,FALSE,0.314,0.0292,2,-27.839,0,0.0515,0.984,0.157,0.101,0.039,125.186,classical
classical.00042.wav,4WKeGOZZGs9v2EBgXYLpp9,Sonata in the 9th Tone for 8 parts,,0,142386,FALSE,0.362,0.0759,9,-17.283,0,0.0337,0.989,0.908,0.047,0.138,78.841,classical
classical.00043.wav,5Fs3WxHdVqvlMfdmaaU2AC,"Konzert Für Waldhorn Mit Orchester - Oder Klavierbegleitung, Op. 11: I. Allegro",,0,324173,FALSE,0.337,0.0272,3,-24.4,1,0.0356,0.994,0.952,0.125,0.295,65.946,classical
classical.00045.wav,56cqwkeh5aaDPPC0OgUCYO,"Fuge Für Klavier, AV 81/177",,0,367000,FALSE,0.366,0.138,9,-23.897,0,0.0376,0.991,0.845,0.0572,0.245,92.079,classical
classical.00047.wav,2KAKkifZ8yvdWMhAckWdPD,"On the Town: Three Dance Episodes, No. 2. Lonely Town: Pas de Deux",,1,155200,FALSE,0.112,0.0676,2,-20.174,1,0.0365,0.938,0.959,0.0918,0.0478,84.052,classical
classical.00048.wav,7oB0QBEnGRIJjvlDc8YnM6,Rhapsody in Blue,,50,987266,FALSE,0.305,0.184,9,-18.342,1,0.0409,0.969,0.781,0.132,0.0771,70.813,classical
classical.00049.wav,5Y9fsaMmYMxtPgxlRV47aT,"Symphony No. 1 in C, Op. 21: IV. Finale",,16,350840,FALSE,0.482,0.205,0,-18.218,1,0.0534,0.884,0.382,0.144,0.277,77.694,classical
classical.00050.wav,7nHvS6UUhz2gJhj8TIROLX,"Adagio for Strings, Op. 11",,50,596226,FALSE,0.115,0.0858,10,-20.432,0,0.0447,0.912,0.9,0.0906,0.0296,89.296,classical
classical.00052.wav,47r7pm0fWKmneTjjbVKlCW,Overture Candide,,29,250200,FALSE,0.243,0.414,3,-16.299,1,0.0491,0.865,0.658,0.334,0.415,81.993,classical
classical.00053.wav,0mJpMzLU5i66PloOeZxYUL,Canzoni et sonate: Sonata XIII a 8,,1,149680,FALSE,0.42,0.13,9,-16.076,0,0.033,0.919,0.656,0.182,0.129,99.446,classical
classical.00054.wav,1YSvUyiRxu5HWVShajmMav,"Rigoletto: ""Parla. Siam Soli"" ""Tutte Le Feste Al Tiempo""",,5,432533,FALSE,0.239,0.176,0,-17.692,1,0.0604,0.977,0.000844,0.119,0.0385,82.47,classical
classical.00055.wav,4v704qYDf7Stdum1pU22ON,"""West Side Story"" - Symphonic Dances: 2. Somewhere (Live)",Leonard Bernstein & Los Angeles Philharmonic,20,274026,FALSE,0.122,0.0108,11,-31.005,1,0.0393,0.876,0.631,0.125,0.0352,85.909,classical
classical.00056.wav,1DEwMv0TacaesdkoGkIblY,Solemn Mass for the Feast of Sancta Maria: Kyrie a 4 (Selva morale e spirituale),"Taverner Choir, Taverner Consort & Taverner Players",0,225733,FALSE,0.148,0.0342,0,-31.615,1,0.0444,0.859,0.507,0.112,0.105,70.651,classical
classical.00057.wav,2YoSOuMxlOmMCCvikFZtXz,"""West Side Story"" - Symphonic Dances: III. Scherzo",,18,80133,FALSE,0.467,0.0314,5,-28.589,1,0.04,0.918,0.00891,0.6,0.44,104.863,classical
classical.00058.wav,6s63oVEqHSTmBMDp4mec9P,Stella Splendens,Inlustris,1,283034,FALSE,0.467,0.321,0,-17.328,1,0.0349,0.949,0.924,0.112,0.765,145.01,classical
classical.00060.wav,29lY5mkPukZEjpdfCvrgro,Genesis,Federico Procopio,0,566400,FALSE,0.218,0.362,9,-18.017,1,0.0321,0.849,0.953,0.0881,0.0351,93.999,classical
classical.00061.wav,2jOmu3YkG61JXOLDNL7mka,A Long Walk To Freedom (Lycii & Joe Lyons Remix),LTN,13,235312,FALSE,0.663,0.813,9,-6.389,0,0.148,0.505,0.0212,0.338,0.0651,127.989,classical
classical.00063.wav,1QE4KBHZb0Y4ERG18VEm3y,"Piano Sonata No. 21 in B-Flat, D. 960: I. Molto Moderato",,28,922866,FALSE,0.284,0.0397,10,-26.231,1,0.0534,0.99,0.912,0.0785,0.0384,166.203,classical
classical.00065.wav,1gT9kIDzqohcw7jqRTkIag,"Sonata in B-Flat Major, D. 960: III. Scherzo. Allegro vivace con delicatezza – Trio",,4,272602,FALSE,0.389,0.0239,5,-31.821,0,0.0506,0.995,0.92,0.113,0.444,71.647,classical
classical.00066.wav,5Tp39sKmObixPmQRKWb4rY,"Piano Sonata in B-Flat Major, D. 960: IV. Allegro, ma non troppo",,21,512960,FALSE,0.256,0.0328,10,-21.487,1,0.0434,0.988,0.861,0.129,0.16,71.382,classical
classical.00067.wav,52A6sE0G1a0AAzVQNttsJl,"Wandererfantasie, S. 366: I. Allegro con fuoco, ma non troppo",,2,367546,FALSE,0.375,0.0663,0,-25.994,1,0.0325,0.983,0.886,0.1,0.181,68.841,classical
classical.00068.wav,5djOzLEykYUp4XXKwW1pin,Arrival,Bihler,3,272640,FALSE,0.717,0.726,7,-10.327,1,0.0638,0.0131,0.895,0.272,0.533,125.009,classical
classical.00071.wav,1NruLu61r77mb8bCgBvChY,Symphony No. 35 in B-Flat Major: I. Allegro di molto,,6,297333,FALSE,0.353,0.2,9,-19.075,1,0.0392,0.982,0.622,0.128,0.314,148.337,classical
classical.00072.wav,0ztTmh8KxE84R1QvhFapop,Symphony No. 35 in B-Flat Major: II. Andante,,5,386000,FALSE,0.315,0.00672,2,-30.817,1,0.0427,0.971,0.0166,0.165,0.152,108.657,classical
classical.00073.wav,0lgPIsaFjmiXgaTFvjCzo8,Symphony No. 35 in B-Flat Major: III. Minuet and Trio,,3,224266,FALSE,0.438,0.0301,10,-22.994,1,0.0399,0.992,0.912,0.151,0.327,128.093,classical
classical.00074.wav,1Nf4MU9oSBL70vFdxlLQHj,Symphony No. 35 in B-Flat Major: IV. Finale: Presto,,5,194840,FALSE,0.571,0.202,9,-19.365,1,0.052,0.976,0.813,0.0776,0.634,89.76,classical
classical.00077.wav,2peXKEhZ5lg23Th9TTVaX0,"Piano Sonata No. 8 in C Minor, Op.13 'Pathétique': I. Grave - Allegro di molto e con brio",,13,525253,FALSE,0.309,0.158,0,-21.008,0,0.0487,0.987,0.87,0.0775,0.0459,79.639,classical
classical.00078.wav,67W4YpnjCoInOEwNgFhEeg,"Piano Sonata No. 8 In C Minor, Op. 13, ""Pathetique"": II. Adagio Cantabile",,18,327633,FALSE,0.362,0.0132,8,-28.847,1,0.0573,0.996,0.927,0.116,0.151,173.199,classical
classical.00079.wav,28Yn2hQgDxwjn39DzZPhX7,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",,15,141740,FALSE,0.48,0.153,8,-26.254,1,0.0262,0.932,0.945,0.112,0.448,167.899,classical
classical.00081.wav,0gCuDLag1doWpi28Mxuga9,"Symphony No. 6 in B Minor, Op. 74 'Pathétique': II. Allegro con grazia",,33,458004,FALSE,0.119,0.0665,2,-26.954,1,0.0442,0.962,0.905,0.123,0.0766,83.395,classical
classical.00082.wav,5E5wgTbHRPicCLIjiWw5AS,Hill Song No. 2,,12,189000,FALSE,0.611,0.777,2,-3.931,0,0.0337,0.406,0,0.392,0.462,87.015,classical
classical.00083.wav,2cpLruGcLgAabBIdmVoOyv,Ye Banks and Braes O'Bonnie Doon,,29,84537,FALSE,0.156,0.0474,0,-21.698,1,0.0387,0.994,0.951,0.0938,0.35,89.196,classical
classical.00084.wav,1NT68kL0D2DNxLoUTEWMWY,"Let's Dance Gay in Green Meadow, ""Faeroe Island Dance""",,2,151066,FALSE,0.318,0.169,0,-19.875,0,0.039,0.953,0.74,0.12,0.196,122.523,classical
classical.00085.wav,11vOVDZtHo8HEio8ZH66Ga,The Lads of Wamphray March,,1,477093,FALSE,0.438,0.197,10,-20.395,1,0.036,0.976,0.912,0.101,0.355,107.811,classical
classical.00086.wav,3pDcfGFaFitzMZZ3xj5HoQ,Shepherd's Hey,,27,123053,FALSE,0.549,0.218,3,-22.073,1,0.0374,0.96,0.643,0.131,0.886,101.414,classical
classical.00087.wav,4PS1e8f2LvuTFgUs1Cn3ON,The Merry King,,61,192160,FALSE,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06E-05,0.138,0.209,78.696,classical
classical.00088.wav,0n9qUSOLsHDg6THjPaoiLN,"Molly on the Shore, BFMS 1",,21,223946,FALSE,0.476,0.295,1,-17.066,1,0.0411,0.955,0.885,0.098,0.523,109.952,classical
classical.00089.wav,5vnQvChUeRpsb2yTr8BYmn,"The Four Seasons: Violin Concerto No. 1 in E Major, ""Spring"": I. Allegro",,9,213000,FALSE,0.496,0.15,4,-15.081,1,0.049,0.917,0.842,0.205,0.287,96.493,classical
classical.00090.wav,2ABctLQCPTD21Frq0CvhIO,"The Four Seasons: Violin Concerto No. 1 in E Major, ""Spring"": II. Largo",,3,243133,FALSE,0.244,0.254,1,-14.214,0,0.0408,0.969,0.668,0.117,0.0357,92.526,classical
classical.00092.wav,7CcOxh70GmU4QJtxSDdJ9h,"Piccolo Concerto, For Piccolo, Strings & Continuo In A Minor, Rv 44",,0,136333,FALSE,0.346,0.158,9,-18.822,0,0.0464,0.938,0.0133,0.0619,0.245,92.326,classical
classical.00093.wav,5JdsXqEGKXbbo3a3lv8nN9,My Romance,Van Craven,0,224426,FALSE,0.346,0.0759,0,-24.304,1,0.0401,0.984,0.849,0.114,0.0693,73.223,classical
classical.00095.wav,6YyhxUUJXgMaHTwfab7S36,"The Four Seasons: Violin Concerto No. 2 in G Minor, ""Summer"": II. Adagio",,3,164960,FALSE,0.218,0.036,7,-29.203,0,0.0436,0.919,0.0671,0.342,0.0602,95.202,classical
classical.00096.wav,5mNa7EcfIJR6Qkqp42BVHT,"The Four Seasons, Op. 8, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo",,3,152200,FALSE,0.277,0.125,10,-25.015,1,0.0417,0.864,0.355,0.0942,0.233,102.732,classical
classical.00097.wav,1yawDfMIyaEOvO1E6Hkmx5,"Violin Concerto, For Violin, Strings & Continuo In A Minor, Op. 3/6, Rv",,0,249012,FALSE,0.217,0.068,0,-24.65,0,0.0481,0.917,0.0782,0.0776,0.102,87.321,classical
classical.00098.wav,2MrEIiEoFjfBCh3XJja0Sv,"The Four Seasons: Violin Concerto No. 3 in F Major, ""Autumn"": III. Allegro",,3,200560,FALSE,0.547,0.148,0,-15.59,1,0.0591,0.978,0.687,0.0821,0.426,153.714,classical
classical.00099.wav,2UzUdAaMoxNYOyNA6CkJHL,"The Four Seasons: Violin Concerto No. 3 in F Major, ""Autumn"": II. Adagio molto",,3,187266,FALSE,0.139,0.0139,0,-38.206,1,0.0353,0.761,0.00183,0.129,0.0321,86.489,classical
country.00000.wav,7m7V3K1yHLfJB2Sx9FKinU,Just to Hear You Say That You Love Me,Faith Hill,41,268373,FALSE,0.473,0.536,1,-8.517,1,0.0251,0.292,0,0.107,0.216,82.769,country
country.00001.wav,71JdxVBpSlqJFKh929iDVn,That's the Kind of Mood I'm In*,Patty Loveless,13,212200,FALSE,0.698,0.628,11,-6.359,1,0.0336,0.182,0,0.0736,0.669,126.394,country
country.00002.wav,6q3lgzbeHHtCl2THmLF5Rw,Settled (Billy Turner Remix),Skream,11,453274,FALSE,0.3,0.789,10,-9.133,1,0.0439,0.349,0.878,0.695,0.144,126.024,country
country.00003.wav,6J4WWvwcWoW1DiZFoE7YfX,If Tomorrow Never Comes,Garth Brooks,19,226880,FALSE,0.581,0.165,7,-9.864,1,0.0352,0.832,0,0.104,0.403,76.496,country
country.00004.wav,0zZM3rBpOiPamLQzwWFI0x,Outbound Plane,Suzy Bogguss,37,175066,FALSE,0.678,0.693,4,-8.524,1,0.0315,0.345,0,0.0951,0.537,115.288,country
country.00005.wav,2lKA9bNdd4kAoeHiufa0aK,You Win My Love,Shania Twain,55,265600,FALSE,0.707,0.802,6,-8.943,1,0.0352,0.0165,0,0.0697,0.947,127.732,country
country.00006.wav,5SpoN8sCoc05RfVde4raGN,Straight Tequila Night,John Anderson,60,173866,FALSE,0.64,0.639,9,-10.11,1,0.0331,0.134,0,0.178,0.593,109.263,country
country.00007.wav,7v3BvPRQS4DcsDzYU0BiVd,Best of Intentions,Travis Tritt,49,257399,FALSE,0.659,0.468,8,-7.439,1,0.0232,0.363,0,0.0964,0.37,99.066,country
country.00008.wav,2iwcmM5nd3rUvFfXdl0c0Q,Never Knew Lonely,Vince Gill,37,242373,FALSE,0.62,0.171,4,-17.019,1,0.0315,0.677,0,0.101,0.432,129.872,country
country.00009.wav,3ZqMMlF7D91QetTQSSggg7,Meanwhile Back At the Ranch,The Clark Family Experience,0,174216,FALSE,0.552,0.612,7,-11.595,1,0.0239,0.00537,0.0592,0.594,0.565,94.757,country
country.00010.wav,1LyvhcMZ5UmbMvuvIyYZN1,I Can't Stop Loving You,Johnny Tillotson,19,162392,FALSE,0.461,0.309,0,-10.319,1,0.0271,0.594,0,0.33,0.377,81.469,country
country.00011.wav,0InP3hiUW1mFq0kzrXLkAc,"A Church, a Courtroom and Then Goodbye",Patsy Cline,31,163960,FALSE,0.505,0.277,7,-9.409,1,0.0436,0.811,0.00219,0.22,0.694,116.343,country
country.00013.wav,6RPaIzAjzmbnIZwf0o0keF,Let Your Love Flow,Loretta Lynn,10,156560,FALSE,0.637,0.614,0,-6.533,1,0.0357,0.563,0.013,0.63,0.833,116.345,country
country.00014.wav,26Z6cUo4AgxTSfZfmoMRoi,Silver Threads and Golden Needles,Nina Martinique,0,157946,FALSE,0.634,0.417,2,-14.892,1,0.063,0.0548,0,0.0695,0.799,137.218,country
country.00016.wav,1TKPfF2fvn6gVLVfp3iG4j,I Walk The Line,Johnny Cash,65,163045,FALSE,0.862,0.484,10,-11.183,1,0.0421,0.798,0.00105,0.105,0.787,105.834,country
country.00017.wav,0WnESCgrJ4XBxlsnHMECtl,San Antonio Rose,Floyd Cramer,28,139586,FALSE,0.575,0.451,2,-14.082,1,0.0282,0.438,0.754,0.172,0.972,173.573,country
country.00020.wav,7DKNcWFgJiy4CZ377CZc1f,Tell Laura I Love Her,Ray Peterson,46,177546,FALSE,0.508,0.475,10,-8.436,1,0.032,0.758,0,0.132,0.235,102.38,country
country.00021.wav,1oOnOS4xNZOMpCT0lKTNo2,Raindrops Keep Fallin' On My Head,B.J. Thomas,64,178146,FALSE,0.578,0.434,5,-10.865,1,0.0471,0.802,0.00102,0.277,0.75,106.364,country
country.00022.wav,5d6fZLloVbI7MSF3Yj93z0,Love Me With All Your Heart,Karl Denver,0,146400,FALSE,0.335,0.2,3,-18.469,0,0.0515,0.841,6.69E-05,0.109,0.511,184.989,country
country.00023.wav,0vH3oTbxvPJxJ8zQMCLNIb,Today I Started Loving You Again,Kenny Rogers,21,186666,FALSE,0.373,0.126,5,-16.447,1,0.0309,0.386,0.00152,0.123,0.256,87.906,country
country.00024.wav,0WwmFdGXe7Yky4T2J1oqLk,Your Cheatin' Heart,Hank Williams,49,164373,FALSE,0.662,0.236,0,-11.631,1,0.0285,0.766,2.39E-05,0.0798,0.653,127.85,country
country.00025.wav,72DefuF22C6aPKrWhRFCBS,Love Hurts,Gram Parsons,48,222293,FALSE,0.461,0.296,7,-11.496,1,0.026,0.256,1.81E-05,0.0871,0.303,137.252,country
country.00026.wav,49Q6PQqSvBBmWlvdXbFkfQ,Home Is Where You're Happy,Willie Nelson,7,180706,FALSE,0.551,0.427,7,-11.79,1,0.0284,0.573,0.000146,0.0981,0.454,95.957,country
country.00028.wav,4s6uuAGzbGeMGNAVF0yapN,Would You Take Another Chance On Me?,Jerry Lee Lewis,13,173240,FALSE,0.445,0.341,2,-12.046,1,0.0251,0.573,8.80E-06,0.0917,0.418,90.035,country
country.00029.wav,4ilDGz7GLxYWPvCvJPZtKW,Ridin' My Thumb To Mexico,Johnny Rodriguez,48,129493,FALSE,0.454,0.297,1,-10.015,1,0.0336,0.978,0.00229,0.0984,0.644,179.855,country
country.00031.wav,2rg2yzZnJMDO7CiJmwa4Fd,Away in a Manger,Salt Lake City LDS Ensemble,15,175097,FALSE,0.442,0.233,0,-20.786,1,0.148,0.991,0.973,0.116,0.756,120.163,country
country.00035.wav,5Tl2n3OqT6whgFmpvRNnfj,Oh Baby Mine (I Get So Lonely),The Statler Brothers,33,147346,FALSE,0.72,0.554,10,-13.659,1,0.0375,0.196,1.28E-06,0.116,0.91,99.031,country
country.00036.wav,0nURBNQ5gcHRPjsmehpLtp,Old Violin,Johnny Paycheck,45,251800,FALSE,0.613,0.191,11,-15.103,1,0.0281,0.323,0.000332,0.0832,0.183,104.884,country
country.00040.wav,30WzaYR4gc3U7wv1VWFP5y,Dumas Walker,The Kentucky Headhunters,55,171840,FALSE,0.621,0.579,7,-12.829,1,0.0299,0.368,2.14E-06,0.19,0.967,140.356,country
country.00041.wav,0zFgM0ntYLc8vpR4QncFQu,Goin' By The Book,Johnny Cash,24,199506,FALSE,0.647,0.508,2,-8.487,1,0.0271,0.066,0.337,0.081,0.645,130.093,country
country.00043.wav,0nvsWjXGiTK0XBhfXYGqvN,Cadillac Style,Sammy Kershaw,50,175306,FALSE,0.661,0.746,2,-10.834,1,0.0333,0.152,2.52E-06,0.285,0.853,138.269,country
country.00045.wav,0pdfN7nOHMYmKykzu1cyfm,Any Man Of Mine,Shania Twain,72,246760,FALSE,0.592,0.725,8,-8.698,1,0.0412,0.207,0,0.148,0.784,78.235,country
country.00046.wav,6RnBM2Olv1ZrBGHkWHGpoa,I Found My Girl In the U.S.A.,Jimmie Skinner,0,162546,FALSE,0.55,0.274,2,-13.292,1,0.0337,0.973,0.00391,0.23,0.802,139.434,country
country.00048.wav,1mE8QtaSFxEQnr3SgxmIRf,Running Bear,Johnny Preston,41,157960,FALSE,0.76,0.468,5,-8.957,0,0.0482,0.775,2.36E-05,0.184,0.745,119.986,country
country.00049.wav,4TMAphSrwnKf8p1tb9v7th,Out of Control,George Jones,12,157662,FALSE,0.538,0.463,7,-11.982,1,0.049,0.911,0.000865,0.197,0.909,54.966,country
country.00050.wav,27HWzqvQeSCel1lOuEhprW,Never Alone,Vince Gill,23,217200,FALSE,0.687,0.511,9,-12.448,0,0.0276,0.203,0.000211,0.17,0.564,118.069,country
country.00051.wav,2iwcmM5nd3rUvFfXdl0c0Q,Never Knew Lonely,Vince Gill,37,242373,FALSE,0.62,0.171,4,-17.019,1,0.0315,0.677,0,0.101,0.432,129.872,country
country.00052.wav,5g12xHasIIOu6rNGQ933qT,When I Call Your Name,Vince Gill,56,255133,FALSE,0.506,0.11,5,-17.615,1,0.0307,0.35,0.00144,0.139,0.208,70.554,country
country.00053.wav,5oEBzJenGWCKveXFHDGojy,Liza Jane,Vince Gill,42,175026,FALSE,0.526,0.883,4,-10.613,0,0.038,0.133,0.000153,0.203,0.927,90.503,country
country.00054.wav,7AKmX4cPnknOgYCug7BOLP,Look at Us,Vince Gill,50,240173,FALSE,0.489,0.322,3,-11.586,1,0.0261,0.529,0.000208,0.239,0.219,75.5,country
country.00055.wav,77wn7qCZruKDiZmilz9R6B,Take Your Memory With You,Vince Gill,26,152600,FALSE,0.616,0.623,4,-9.775,1,0.0299,0.495,5.86E-05,0.419,0.751,131.868,country
country.00056.wav,40qXgyscZHUxaJutIEfDX7,Pocket Full of Gold,Vince Gill,38,247293,FALSE,0.526,0.353,5,-11.007,1,0.0273,0.22,0.000159,0.125,0.205,81.673,country
country.00057.wav,1W8EyUzQPkVyGtAkCg1HqS,The Heart Won't Lie,Reba McEntire,45,200733,FALSE,0.533,0.342,1,-10.514,1,0.0269,0.794,0,0.108,0.224,134.902,country
country.00059.wav,4mSETOGtJGzA6qkxee3yMc,I Still Believe In You,Vince Gill,50,239520,FALSE,0.579,0.285,8,-11.489,1,0.026,0.773,1.40E-05,0.113,0.232,135.45,country
country.00060.wav,1tYXsSD2FvrxxHE5O3kcH4,No Future in the Past,Vince Gill,27,248906,FALSE,0.375,0.303,1,-10.483,1,0.027,0.271,0.000558,0.103,0.214,103.067,country
country.00061.wav,2rKtSHDkql7aZuWKUdSylq,Tryin' to Get Over You,Vince Gill,46,225626,FALSE,0.578,0.371,2,-10.537,1,0.0283,0.632,1.75E-05,0.165,0.188,60.503,country
country.00062.wav,2h5a6t9JFasqH5WJFPbmGL,One More Last Chance,Vince Gill,59,191200,FALSE,0.525,0.878,2,-8.677,1,0.0404,0.411,0,0.291,0.963,176.249,country
country.00063.wav,5L03GdmsJ2MEiIgqMFVCLY,I Can't Tell You Why,Vince Gill,28,242133,FALSE,0.658,0.406,11,-11.594,0,0.0267,0.287,2.72E-05,0.063,0.285,83.962,country
country.00064.wav,6nRvgo4ySezQKD1D7NIqAu,I Will Always Love You,Dolly Parton,61,176093,FALSE,0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,country
country.00065.wav,2uRVPeQbsEpRQD0DKr1WTo,Blue Eyes Crying In The Rain,Willie Nelson,60,138600,FALSE,0.626,0.04,4,-19.994,1,0.0405,0.928,0.00178,0.11,0.418,117.136,country
country.00066.wav,1s2Wyk3QM2qZ9J863GFd3n,If You've Got The Money I've Got the Time,Willie Nelson,34,122760,FALSE,0.697,0.613,2,-11.91,1,0.0566,0.444,0.0403,0.346,0.925,109.778,country
country.00067.wav,4Mckv604NWFSw11g4iCgG0,Georgia On My Mind,Willie Nelson,45,257040,FALSE,0.33,0.23,0,-14.538,1,0.0484,0.789,0.000213,0.0678,0.183,68.473,country
country.00068.wav,33LQxf2T3Jbgw3XQ1H3LMY,Blue Skies,Willie Nelson,50,213440,FALSE,0.381,0.335,2,-12.797,1,0.0362,0.207,0.088,0.1,0.259,83.792,country
country.00069.wav,6LwFptnDWoGKTdhAFNjVQF,My Heroes Have Always Been Cowboys,Willie Nelson,51,153000,FALSE,0.255,0.417,7,-10.918,1,0.0538,0.817,0.0413,0.769,0.346,79.532,country
country.00070.wav,0vcJzE2LuNY9aoq2hdMjHZ,On the Road Again,Willie Nelson,61,156173,FALSE,0.411,0.859,4,-7.382,1,0.085,0.0671,0.00201,0.958,0.36,112.228,country
country.00071.wav,2xYQTU2bbg6WVAmpY1eae4,Always On My Mind,Willie Nelson,63,212666,FALSE,0.524,0.261,2,-13.868,1,0.0272,0.755,0.00105,0.144,0.201,73.36,country
country.00072.wav,15qBdyeOsal1QJvB3ysW9g,City of New Orleans,Willie Nelson,50,287000,FALSE,0.543,0.633,2,-11.693,1,0.05,0.477,2.14E-05,0.16,0.613,151.609,country
country.00073.wav,1uPV78WGj2AfJILdUBrwLs,Forgiving You Was Easy,Willie Nelson,32,167906,FALSE,0.542,0.436,4,-12.634,1,0.0319,0.723,8.82E-05,0.284,0.523,151.637,country
country.00074.wav,4UO1OJT8vYT284GC6nx90M,Living In the Promiseland,Willie Nelson,28,200826,FALSE,0.432,0.362,7,-13.536,1,0.0407,0.707,0.000339,0.232,0.433,140.685,country
country.00075.wav,013H2CRJ3XVjluSQ7KG1Kf,Midnight Rider,Willie Nelson,35,170640,FALSE,0.616,0.605,2,-12.837,1,0.0553,0.247,0.00229,0.142,0.68,97.254,country
country.00076.wav,4EZyOclvM6qbLdiKEbot4l,Remember Me (When the Candle Lights Are Gleaming),Willie Nelson,34,170360,FALSE,0.639,0.203,2,-16.784,1,0.0518,0.865,0.00253,0.308,0.666,147.868,country
country.00077.wav,3AxsPm062SPWfbTGyOYWpk,Uncloudy Day,Willie Nelson,30,279386,FALSE,0.609,0.647,5,-7.69,1,0.037,0.613,0.000424,0.152,0.715,91.261,country
country.00078.wav,1eQRW2fZHZI48vuo66YMCM,Angel Flying Too Close to the Ground,Willie Nelson,40,267693,FALSE,0.458,0.394,9,-11.146,1,0.0337,0.884,0.0172,0.152,0.115,125.922,country
country.00079.wav,6BNuTgvDtNl2VH6XDkR3mR,Last Thing I Needed First Thing This Morning,Willie Nelson,34,260826,FALSE,0.478,0.224,0,-13.09,1,0.0371,0.92,0.000514,0.0742,0.222,128.728,country
country.00080.wav,0xbY7q5aImO8winKbVTIwo,Nothing I Can Do About It Now,Willie Nelson,33,199160,FALSE,0.525,0.508,7,-13.083,1,0.0478,0.253,1.35E-05,0.0659,0.877,195.448,country
country.00081.wav,62P656vsZZ8WpmeknNV5hz,Long Sermon,Brad Paisley,26,198533,FALSE,0.597,0.827,9,-8.01,1,0.0392,0.15,0,0.114,0.905,90.01,country
country.00082.wav,6A426nfNHDuTDs1uY0W0NF,Me Neither,Brad Paisley,37,200160,FALSE,0.622,0.942,0,-9.469,1,0.0385,0.0271,2.36E-05,0.326,0.844,117.173,country
country.00083.wav,2VseRo2PPYyf1DQBT6y7nE,Who Needs Pictures,Brad Paisley,31,224266,FALSE,0.544,0.435,4,-9.927,1,0.0265,0.462,0,0.106,0.152,72.981,country
country.00085.wav,6sXDEs7z0LLitIPnPBJ4QM,He Didn't Have to Be,Brad Paisley,46,282933,FALSE,0.508,0.39,9,-10.079,1,0.0284,0.144,2.16E-06,0.241,0.197,72.903,country
country.00086.wav,6PEB7JHbghC8y7974Pbwt3,It Never Woulda Worked Out Anyway,Brad Paisley,24,161173,FALSE,0.716,0.562,10,-10.285,1,0.0391,0.452,1.66E-06,0.125,0.88,118.296,country
country.00087.wav,5dNIdDioVpoEAi5hAk2H0c,Holdin' On to You,Brad Paisley,23,180306,FALSE,0.488,0.41,7,-9.962,1,0.0262,0.213,0,0.131,0.27,144.509,country
country.00089.wav,79DjV1vsU6yVoCbrQNNDdI,We Danced,Brad Paisley,56,226226,FALSE,0.592,0.39,9,-10.642,1,0.027,0.477,0,0.12,0.143,146.039,country
country.00090.wav,0fXgxBZs8iV4O9pFhBTVUp,Sleepin' On the Foldout,Brad Paisley,20,201706,FALSE,0.604,0.679,4,-8.195,1,0.0297,0.0985,1.55E-06,0.159,0.826,134.866,country
country.00091.wav,4ykuNhkXUEy6ezjjqfjf9i,Cloud of Dust,Brad Paisley,18,245306,FALSE,0.658,0.349,3,-10.958,1,0.0284,0.425,0,0.116,0.175,115.385,country
country.00092.wav,0i1IU5QsFPEufvv1MJ8dJN,Trouble and Jealousy,Led By Elvis,0,511080,FALSE,0.572,0.893,2,-8.148,1,0.0575,0.0119,0.0158,0.0504,0.93,128.792,country
country.00093.wav,4rtKhhcFxtvocQ0n4pqAoG,In the Garden,Brad Paisley,28,269333,FALSE,0.408,0.142,7,-14.4,1,0.0298,0.923,1.72E-06,0.083,0.159,86.512,country
country.00094.wav,4cdAXfguhQHYFkvuuzye1m,I Just Want To Dance With You,George Strait,58,210866,FALSE,0.715,0.469,0,-8.674,1,0.0279,0.439,8.69E-05,0.104,0.502,113.991,country
country.00095.wav,7DTy9XW3WVkBnV1jlavEC2,One Step at a Time,George Strait,22,246426,FALSE,0.543,0.465,10,-7.589,1,0.0235,0.384,1.86E-05,0.0762,0.502,90.011,country
country.00096.wav,5dMJFsGH8e1XfPOAUyfZGS,TRUE,George Strait,44,214000,FALSE,0.59,0.669,7,-4.975,1,0.0268,0.254,0.000151,0.143,0.4,115.341,country
